title,release_year,runtime,id,director,user_reviews,star_rating,vote_count,gross_revenue (million USD),release_month,spring,summer,fall,winter,is_popular_director,G,PG,PG-13,R,Unrated
206_terminator_2_judgment_day,1991,137,tt0103064,James Cameron,1600,10.0,1200000,723.659727,July,0,1,0,0,1,0,0,0,1,0
207_the_amazing_spiderman_2,2014,142,tt1872181,Marc Webb,1400,7.0,562000,920.52223,May,1,0,0,0,0,0,0,1,0,0
208_interstellar,2014,169,tt0816692,Christopher Nolan,6700,10.0,2300000,961.841695,November,0,0,1,0,1,0,0,1,0,0
209_world_war_z,2013,116,tt0816711,Marc Forster,1300,7.0,751000,743.263587,June,0,1,0,0,0,0,0,1,0,0
210_the_mummy_returns,2001,130,tt0209163,Stephen Sommers,977,7.1,357000,645.304701,May,1,0,0,0,0,0,0,1,0,0
211_armageddon,1998,151,tt0120591,Michael Bay,1400,8.0,465000,755.290955,July,0,1,0,0,0,0,0,1,0,0
212_ralph_breaks_the_internet,2018,112,tt5848272,Phil Johnston,852,7.0,195000,730.415673,November,0,0,1,0,0,0,1,0,0,0
213_tangled,2010,100,tt0398286,Nathan Greno,608,7.4,520000,792.627953,November,0,0,1,0,0,0,1,0,0,0
214_godzilla,2014,123,tt0831387,Gareth Edwards,1800,6.0,453000,725.654431,May,1,0,0,0,0,0,0,1,0,0
215_superman_returns,2006,154,tt0348150,Bryan Singer,2500,7.0,296000,591.162384,June,0,1,0,0,1,0,0,1,0,0
216_captain_america_brave_new_world,2025,118,tt14513804,Julius Onah,1000,5.8,98000,614.938974,February,0,0,0,1,0,0,0,1,0,0
217_pearl_harbor,2001,183,tt0213149,Michael Bay,2100,10.0,361000,647.763499,May,1,0,0,0,0,0,0,1,0,0
218_monsters_vs_aliens,2009,94,tt0892782,Rob Letterman,246,6.4,182000,579.861396,March,1,0,0,0,0,0,1,0,0,0
219_happy_feet,2006,108,tt0366548,George Miller,631,5.8,207000,582.336496,November,0,0,1,0,0,0,1,0,0,0
220_indiana_jones_and_the_last_crusade,1989,127,tt0097576,Steven Spielberg,761,8.2,837000,671.343612,May,1,0,0,0,1,0,0,1,0,0
221_ice_age_dawn_of_the_dinosaurs,2009,94,tt1080016,Carlos Saldanha,182,6.8,275000,1083.260522,July,0,1,0,0,0,0,1,0,0,0
222_godzilla_x_kong_the_new_empire,2024,115,tt14539740,Adam Wingard,832,7.0,122000,768.200032,March,1,0,0,0,0,0,0,1,0,0
223_ice_age_the_meltdown,2006,91,tt0438097,Carlos Saldanha,306,6.8,307000,862.425127,March,1,0,0,0,0,0,1,0,0,0
224_mission_impossible__rogue_nation,2015,131,tt2381249,Christopher McQuarrie,640,9.0,424000,877.759013,July,0,1,0,0,0,0,0,1,0,0
225_twilight,2008,122,tt1099212,Catherine Hardwicke,1900,7.0,505000,602.478821,November,0,0,1,0,0,0,0,1,0,0
226_men_in_black_ii,2002,88,tt0120912,Barry Sonnenfeld,689,8.0,418000,638.870576,July,0,1,0,0,0,0,0,1,0,0
227_madagascar,2005,86,tt0351283,Eric Darnell,486,8.0,457000,735.660046,June,0,1,0,0,0,0,1,0,0,0
228_bad_boys_ride_or_die,2024,115,tt4919268,Adil El Arbi,467,6.5,100000,598.123401,June,0,1,0,0,0,0,0,0,1,0
229_22_jump_street,2014,112,tt2294449,Phil Lord,402,7.2,422000,523.053213,June,0,1,0,0,0,0,0,0,1,0
230_cars_2,2011,106,tt1216475,John Lasseter,473,6.2,235000,751.305432,June,0,1,0,0,0,1,0,0,0,0
231_teenage_mutant_ninja_turtles,2014,101,tt1291150,Jonathan Liebesman,613,5.9,225000,676.209508,August,0,1,0,0,0,0,0,1,0,0
232_sonic_the_hedgehog_2,2022,122,tt12412888,Jeff Fowler,685,6.5,106000,596.294422,April,1,0,0,0,0,0,1,0,0,0
233_grease,1978,110,tt0077631,Randal Kleiser,535,7.1,314000,586.342206,June,0,1,0,0,0,0,1,0,0,0
234_the_polar_express,2004,100,tt0338348,Robert Zemeckis,696,6.8,257000,508.438949,November,0,0,1,0,1,1,0,0,0,0
235_wreckit_ralph,2012,101,tt1772341,Rich Moore,517,7.0,479000,660.645839,November,0,0,1,0,0,0,1,0,0,0
236_gladiator,2000,155,tt0172495,Ridley Scott,3100,8.5,1800000,653.221675,May,1,0,0,0,1,0,0,0,1,0
237_the_croods,2013,98,tt0481499,Kirk DeMicco,304,6.9,242000,774.43517,March,1,0,0,0,0,0,1,0,0,0
238_john_wick_chapter_4,2023,169,tt10366206,Chad Stahelski,1700,7.6,375000,627.312081,March,1,0,0,0,0,0,0,0,1,0
239_sherlock_holmes_a_game_of_shadows,2011,129,tt1515091,Guy Ritchie,514,7.4,492000,730.696836,December,0,0,0,1,1,0,0,1,0,0
240_the_day_after_tomorrow,2004,124,tt0319262,Roland Emmerich,1300,6.5,496000,739.38037,May,1,0,0,0,0,0,0,1,0,0
241_mr__mrs_smith,2005,120,tt0356910,Doug Liman,948,6.5,566000,673.623925,June,0,1,0,0,0,0,0,1,0,0
242_puss_in_boots_the_last_wish,2022,102,tt3915174,Joel Crawford,744,9.0,203000,666.556948,December,0,0,0,1,0,0,1,0,0,0
243_pitch_perfect_2,2015,115,tt2848292,Elizabeth Banks,257,5.8,175000,471.440309,May,1,0,0,0,0,0,0,1,0,0
244_dances_with_wolves,1990,181,tt0099348,Kevin Costner,653,10.0,301000,608.417696,November,0,0,1,0,0,0,0,1,0,0
245_batman_forever,1995,121,tt0112462,Joel Schumacher,763,5.4,275000,520.636284,June,0,1,0,0,0,0,0,1,0,0
246_the_fugitive,1993,130,tt0106977,Andrew Davis,449,7.8,333000,552.75152,August,0,1,0,0,0,0,0,1,0,0
247_black_widow,2021,134,tt3480822,Cate Shortland,3100,7.0,450000,563.40331,July,0,1,0,0,0,0,0,1,0,0
248_the_revenant,2015,156,tt1663202,Alejandro G. Iñárritu,1900,8.0,910000,716.588397,January,0,0,0,1,0,0,0,0,1,0
249_oceans_eleven,2001,116,tt0240772,Steven Soderbergh,1000,6.5,644000,634.1343,December,0,0,0,1,0,0,0,1,0,0
250_the_simpsons_movie,2007,87,tt0462538,David Silverman,920,7.3,357000,719.549307,July,0,1,0,0,0,0,0,1,0,0
251_what_women_want,2000,127,tt0207201,Nancy Meyers,450,6.5,231000,556.923414,December,0,0,0,1,0,0,0,1,0,0
252_the_perfect_storm,2000,130,tt0177971,Wolfgang Petersen,852,6.3,183000,511.336868,June,0,1,0,0,0,0,0,1,0,0
253_lincoln,2012,150,tt0443272,Steven Spielberg,982,7.6,278000,457.501423,November,0,0,1,0,1,0,0,1,0,0
254_liar_liar,1997,86,tt0119528,Tom Shadyac,386,6.9,349000,484.12123,March,1,0,0,0,0,0,0,1,0,0
255_jurassic_park_iii,2001,92,tt0163025,Joe Johnston,1400,6.6,352000,549.952684,July,0,1,0,0,0,0,0,1,0,0
256_thor,2011,115,tt0800369,Kenneth Branagh,1100,7.0,931000,630.357242,May,1,0,0,0,0,0,0,1,0,0
257_mission_impossible,1996,110,tt0117060,Brian De Palma,615,7.0,488000,638.678247,May,1,0,0,0,1,0,0,1,0,0
258_taylor_swift_the_eras_tour,2023,169,tt28814949,Sam Wrench,161,8.4,24000,442.412538,October,0,0,1,0,0,0,0,1,0,0
259_top_gun,1986,109,tt0092099,Tony Scott,874,8.2,526000,537.546356,May,1,0,0,0,0,0,1,0,0,0
260_antman,2015,117,tt0478970,Peyton Reed,880,7.0,749000,699.514128,July,0,1,0,0,0,0,0,1,0,0
261_planet_of_the_apes,2001,120,tt0133152,Tim Burton,1400,6.0,238000,542.22348,July,0,1,0,0,1,0,0,1,0,0
262_madagascar_escape_2_africa,2008,89,tt0479952,Eric Darnell,187,8.0,259000,783.911304,November,0,0,1,0,0,0,1,0,0,0
263_xmen_origins_wolverine,2009,107,tt0458525,Gavin Hood,838,6.7,554000,552.946021,May,1,0,0,0,0,0,0,1,0,0
264_indiana_jones_and_the_temple_of_doom,1984,118,tt0087469,Steven Spielberg,890,8.0,551000,512.977542,May,1,0,0,0,1,0,1,0,0,0
265_hitch,2005,118,tt0386588,Andy Tennant,448,7.6,342000,551.089765,February,0,0,0,1,0,0,0,1,0,0
266_pretty_woman,1990,119,tt0100405,Garry Marshall,452,9.0,385000,641.812536,March,1,0,0,0,0,0,0,0,1,0
267_elf,2003,97,tt0319343,Jon Favreau,679,7.1,329000,408.319731,November,0,0,1,0,0,0,1,0,0,0
268_home,2015,94,tt2224026,Tim Johnson,322,8.0,116000,563.439117,March,1,0,0,0,0,0,1,0,0,0
269_night_at_the_museum_battle_of_the_smithsonian,2009,105,tt1078912,Shawn Levy,259,7.0,220000,590.349891,May,1,0,0,0,0,0,1,0,0,0
270_tootsie,1982,116,tt0084805,Sydney Pollack,277,7.8,119000,354.400285,December,0,0,0,1,0,0,1,0,0,0
271_how_to_train_your_dragon_2,2014,102,tt1646971,Dean DeBlois,466,8.0,381000,798.540443,June,0,1,0,0,0,0,1,0,0,0
272_rise_of_the_planet_of_the_apes,2011,105,tt1318514,Rupert Wyatt,814,7.6,592000,658.561058,August,0,1,0,0,0,0,0,1,0,0
273_captain_america_the_first_avenger,2011,124,tt0458339,Joe Johnston,1100,6.9,930000,547.224279,July,0,1,0,0,0,0,0,1,0,0
274_theres_something_about_mary,1998,119,tt0129387,Bobby Farrelly,710,7.0,339000,546.369302,July,0,1,0,0,0,0,0,0,1,0
275_ice_age,2002,81,tt0268380,Chris Wedge,581,6.8,542000,559.644541,March,1,0,0,0,0,0,1,0,0,0
276_the_bourne_supremacy,2004,108,tt0372183,Paul Greengrass,931,7.7,499000,468.784933,July,0,1,0,0,1,0,0,1,0,0
277_get_out,2017,104,tt5052448,Jordan Peele,2100,7.8,757000,431.948108,February,0,0,0,1,0,0,0,0,1,0
278_the_lego_batman_movie,2017,104,tt4116284,Chris McKay,401,7.3,182000,488.273342,February,0,0,0,1,0,0,1,0,0,0
279_us,2019,116,tt6857112,Jordan Peele,3600,7.8,365000,431.155798,March,1,0,0,0,0,0,0,0,1,0
280_the_boss_baby,2017,97,tt3874544,Tom McGrath,297,6.3,149000,702.968969,March,1,0,0,0,0,0,1,0,0,0
281_crazy_rich_asians,2018,120,tt3104988,Jon M. Chu,1200,6.8,201000,414.181181,August,0,1,0,0,0,0,0,1,0,0
282_indiana_jones_and_the_dial_of_destiny,2023,154,tt1462764,James Mangold,1800,6.2,219000,558.443525,June,0,1,0,0,0,0,0,1,0,0
283_the_greatest_showman,2017,105,tt1485796,Michael Gracey,2100,6.5,330000,643.405133,December,0,0,0,1,0,0,1,0,0,0
284_fast__furious_presents_hobbs__shaw,2019,137,tt6806448,David Leitch,1400,6.6,248000,934.689861,August,0,1,0,0,0,0,0,1,0,0
285_apollo_13,1995,140,tt0112384,Ron Howard,486,7.7,326000,529.075866,June,0,1,0,0,1,0,1,0,0,0
286_home_alone_2_lost_in_new_york,1992,120,tt0104431,Chris Columbus,396,9.0,428000,532.580366,November,0,0,1,0,0,0,1,0,0,0
287_national_treasure,2004,131,tt0368891,Jon Turteltaub,813,6.5,366000,520.521424,November,0,0,1,0,0,0,1,0,0,0
288_f9_the_fast_saga,2021,143,tt5433138,Justin Lin,2400,6.6,171000,899.235446,June,0,1,0,0,0,0,0,1,0,0
289_air_force_one,1997,124,tt0118571,Wolfgang Petersen,528,7.0,218000,488.112818,July,0,1,0,0,0,0,0,0,1,0
290_rain_man,1988,133,tt0095953,Barry Levinson,568,7.7,564000,527.65087,December,0,0,0,1,0,0,0,0,1,0
291_mission_impossible__dead_reckoning_part_one,2023,163,tt9603212,Christopher McQuarrie,1500,7.7,284000,743.766415,July,0,1,0,0,0,0,0,1,0,0
292_pirates_of_the_caribbean_dead_men_tell_no_tales,2017,129,tt1790809,Joachim Rønning,785,7.0,365000,968.481174,May,1,0,0,0,0,0,0,1,0,0
293_gladiator_ii,2024,148,tt9218128,Ridley Scott,2100,8.5,229000,634.618733,November,0,0,1,0,1,0,0,0,1,0
294_the_matrix,1999,136,tt0133093,Lana Wachowski,5100,9.0,2200000,639.918663,March,1,0,0,0,0,0,0,0,1,0
295_tron_legacy,2010,125,tt1104001,Joseph Kosinski,878,6.7,367000,581.975655,December,0,0,0,1,0,0,1,0,0,0
296_mary_poppins_returns,2018,130,tt5028340,Rob Marshall,1100,6.7,98000,534.487544,December,0,0,0,1,0,0,1,0,0,0
297_true_grit,2010,110,tt1403865,Ethan Coen,907,7.4,367000,423.52129,December,0,0,0,1,1,0,0,1,0,0
298_kingdom_of_the_planet_of_the_apes,2024,145,tt11389872,Wes Ball,691,6.0,151000,568.508315,May,1,0,0,0,0,0,0,1,0,0
299_tarzan,1999,88,tt0120855,Chris Buck,357,7.3,259000,619.283638,June,0,1,0,0,0,1,0,0,0,0
300_john_wick_chapter_3__parabellum,2019,130,tt6146586,Chad Stahelski,2500,7.4,452000,499.365595,May,1,0,0,0,0,0,0,0,1,0
301_a_beautiful_mind,2001,135,tt0268978,Ron Howard,1400,8.1,1000000,487.533598,January,0,0,0,1,1,0,0,1,0,0
302_chicago,2002,113,tt0299658,Rob Marshall,1100,7.1,250000,477.464884,January,0,0,0,1,0,0,0,1,0,0
303_the_help,2011,146,tt1454029,Tate Taylor,717,8.1,512000,391.510298,August,0,1,0,0,0,0,0,1,0,0
304_hotel_transylvania_2,2015,89,tt2510894,Genndy Tartakovsky,181,8.0,152000,644.887086,September,0,0,1,0,0,0,1,0,0,0
305_hidden_figures,2016,127,tt4846340,Theodore Melfi,615,8.0,274000,405.564759,January,0,0,0,1,0,0,1,0,0,0
306_bridesmaids,2011,125,tt1478338,Paul Feig,666,6.8,317000,493.947522,May,1,0,0,0,0,0,0,0,1,0
307_wild_hogs,2007,100,tt0486946,Walt Becker,298,5.9,126000,421.898977,March,1,0,0,0,0,0,0,1,0,0
308_black_adam,2022,125,tt6443346,Jaume Collet-Serra,1800,6.2,291000,561.604222,October,0,0,1,0,0,0,0,1,0,0
309_kong_skull_island,2017,118,tt3731562,Jordan Vogt-Roberts,1100,6.7,362000,736.705624,March,1,0,0,0,0,0,0,1,0,0
310_three_men_and_a_baby,1987,102,tt0094137,Leonard Nimoy,81,6.0,60000,335.56192,November,0,0,1,0,0,0,1,0,0,0
311_gone_girl,2014,149,tt2267998,David Fincher,1800,8.0,1100000,538.657448,October,0,0,1,0,1,0,0,0,1,0
312_hotel_transylvania_3_summer_vacation,2018,97,tt5220122,Genndy Tartakovsky,292,6.3,92000,709.014624,July,0,1,0,0,0,0,1,0,0,0
313_casino_royale,2006,144,tt0381061,Martin Campbell,2600,8.0,717000,784.031712,November,0,0,1,0,0,0,0,1,0,0
314_the_hunger_games_the_ballad_of_songbirds__snakes,2023,157,tt10545296,Francis Lawrence,874,7.2,159000,514.775083,November,0,0,1,0,0,0,0,1,0,0
315_meet_the_parents,2000,108,tt0212338,Jay Roach,573,7.0,367000,496.68809,October,0,0,1,0,0,0,0,1,0,0
316_fifty_shades_of_grey,2015,125,tt2322441,Sam Taylor-Johnson,1700,4.6,346000,735.818697,February,0,0,0,1,0,0,0,0,1,0
317_2012,2009,158,tt1190080,Roland Emmerich,1300,5.8,410000,957.329993,November,0,0,1,0,0,0,0,1,0,0
318_robin_hood_prince_of_thieves,1991,143,tt0102798,Kevin Reynolds,443,6.4,215000,555.987816,June,0,1,0,0,0,0,0,1,0,0
319_knives_out,2019,130,tt8946378,Rian Johnson,2900,7.1,815000,478.261154,November,0,0,1,0,0,0,0,1,0,0
320_kung_fu_panda_2,2011,90,tt1302011,Jennifer Yuh Nelson,340,7.1,338000,830.941344,May,1,0,0,0,0,0,1,0,0,0
321_eternals,2021,156,tt9032400,Chloé Zhao,3700,6.2,407000,566.935133,November,0,0,1,0,0,0,0,1,0,0
322_catch_me_if_you_can,2002,141,tt0264464,Steven Spielberg,1000,8.1,1200000,516.729663,December,0,0,0,1,1,0,0,1,0,0
323_the_proposal,2009,108,tt1041829,Anne Fletcher,453,6.8,380000,481.333968,June,0,1,0,0,0,0,0,1,0,0
324_the_pursuit_of_happyness,2006,117,tt0454921,Gabriele Muccino,968,7.8,590000,470.694084,December,0,0,0,1,0,0,0,1,0,0
325_big_daddy,1999,93,tt0142342,Dennis Dugan,344,7.0,243000,398.28169,June,0,1,0,0,0,0,0,1,0,0
326_clash_of_the_titans,2010,106,tt0800320,Louis Leterrier,746,5.8,299000,656.429881,April,1,0,0,0,0,0,0,1,0,0
327_the_spongebob_movie_sponge_out_of_water,2015,92,tt2279373,Paul Tibbitt,201,6.0,64000,488.180064,February,0,0,0,1,0,0,1,0,0,0
328_batman_returns,1992,126,tt0103776,Tim Burton,841,7.1,339000,429.866143,June,0,1,0,0,1,0,0,1,0,0
329_django_unchained,2012,165,tt1853728,Quentin Tarantino,1900,8.0,1800000,588.881727,December,0,0,0,1,1,0,0,0,1,0
330_a_bugs_life,1998,95,tt0120623,John Lasseter,438,7.2,326000,526.057424,November,0,0,1,0,0,1,0,0,0,0
331_sing_2,2021,110,tt6467266,Garth Jennings,454,7.0,95000,571.193675,December,0,0,0,1,0,0,1,0,0,0
332_jason_bourne,2016,123,tt4196776,Paul Greengrass,796,8.0,250000,577.919324,July,0,1,0,0,1,0,0,1,0,0
333_grown_ups,2010,102,tt1375670,Dennis Dugan,465,5.4,294000,433.458792,June,0,1,0,0,0,0,0,1,0,0
334_the_waterboy,1998,90,tt0120484,Frank Coraci,385,6.2,185000,347.483292,November,0,0,1,0,0,0,0,1,0,0
335_ice_age_continental_drift,2012,88,tt1667889,Steve Martino,186,6.9,234000,1038.566625,July,0,1,0,0,0,0,1,0,0,0
336_straight_outta_compton,2015,147,tt1398426,F. Gary Gray,431,7.8,227000,362.832776,August,0,1,0,0,0,0,0,0,1,0
337_how_to_train_your_dragon_the_hidden_world,2019,104,tt2386490,Dean DeBlois,726,7.4,163000,700.933498,February,0,0,0,1,0,0,1,0,0,0
338_shark_tale,2004,90,tt0307453,Bibo Bergeron,368,5.0,206000,535.445787,October,0,0,1,0,0,0,1,0,0,0
339_a_quiet_place_part_ii,2020,97,tt8332922,John Krasinski,1800,8.0,303000,457.444522,May,1,0,0,0,0,0,0,1,0,0
340_the_heat,2013,117,tt2404463,Paul Feig,487,7.0,185000,389.512959,June,0,1,0,0,0,0,0,0,1,0
341_halloween,2018,106,tt1502407,David Gordon Green,2000,6.5,179000,419.281884,October,0,0,1,0,0,0,0,0,1,0
342_the_secret_life_of_pets_2,2019,86,tt5113040,Chris Renaud,319,6.4,74000,590.144709,June,0,1,0,0,0,0,1,0,0,0
343_star_trek_beyond,2016,122,tt2660888,Justin Lin,913,6.0,265000,502.320156,July,0,1,0,0,0,0,0,1,0,0
344_the_firm,1993,154,tt0106918,Sydney Pollack,262,7.3,154000,428.596734,June,0,1,0,0,0,0,0,0,1,0
345_the_longest_yard,2005,113,tt0398165,Peter Segal,373,6.0,203000,349.586016,May,1,0,0,0,0,0,0,1,0,0
346_transformers_rise_of_the_beasts,2023,127,tt5090568,Steven Caple Jr.,891,5.2,121000,598.998299,June,0,1,0,0,0,0,0,1,0,0
347_xmen,2000,104,tt0120903,Bryan Singer,1500,7.0,672000,453.639246,July,0,1,0,0,1,0,0,1,0,0
348_the_mummy,1999,124,tt0120616,Stephen Sommers,1200,6.4,481000,574.738654,May,1,0,0,0,0,0,0,1,0,0
349_scary_movie,2000,88,tt0175142,Keenen Ivory Wayans,1000,6.3,302000,435.039542,July,0,1,0,0,0,0,0,0,1,0
350_fatal_attraction,1987,119,tt0093010,Adrian Lyne,338,7.1,106000,476.791386,September,0,0,1,0,0,0,0,0,1,0
351_who_framed_roger_rabbit,1988,104,tt0096438,Robert Zemeckis,374,6.8,225000,486.256328,June,0,1,0,0,1,0,1,0,0,0
352_creed_iii,2023,116,tt11145118,Michael B. Jordan,509,5.0,100000,432.39723,March,1,0,0,0,0,0,0,1,0,0
353_the_sting,1973,129,tt0070735,George Roy Hill,403,8.3,290000,312.0,December,0,0,0,1,1,0,1,0,0,0
354_what_lies_beneath,2000,130,tt0161081,Robert Zemeckis,770,7.0,140000,446.884702,July,0,1,0,0,1,0,0,1,0,0
355_xmen_apocalypse,2016,144,tt3385516,Bryan Singer,927,6.0,478000,699.376594,May,1,0,0,0,1,0,0,1,0,0
356_snow_white_and_the_huntsman,2012,127,tt1735898,Rupert Sanders,858,6.1,310000,551.92521,June,0,1,0,0,0,0,0,1,0,0
357_san_andreas,2015,114,tt2126355,Brad Peyton,755,6.0,267000,629.799986,May,1,0,0,0,0,0,0,1,0,0
358_over_the_hedge,2006,83,tt0327084,Tim Johnson,343,6.6,196000,494.81523,May,1,0,0,0,0,0,1,0,0,0
359_horton_hears_a_who,2008,86,tt0451079,Jimmy Hayward,187,6.8,154000,453.102238,March,1,0,0,0,0,1,0,0,0,0
360_elemental,2023,101,tt15789038,Peter Sohn,553,7.4,150000,650.871005,June,0,1,0,0,0,0,1,0,0,0
361_trolls,2016,92,tt1679335,Mike Mitchell,260,6.4,97000,501.511892,November,0,0,1,0,0,0,1,0,0,0
362_jerry_maguire,1996,139,tt0116695,Cameron Crowe,434,8.0,298000,427.505184,December,0,0,0,1,0,0,0,0,1,0
363_beverly_hills_cop_ii,1987,103,tt0092644,Tony Scott,193,5.5,143000,453.630072,May,1,0,0,0,0,0,0,0,1,0
364_gremlins,1984,106,tt0087363,Joe Dante,433,7.0,261000,319.076822,June,0,1,0,0,0,0,1,0,0,0
365_scoobydoo,2002,86,tt0267913,Raja Gosnell,649,5.3,132000,429.002032,June,0,1,0,0,0,0,1,0,0,0
366_cars_3,2017,102,tt3606752,Brian Fee,428,6.7,136000,536.831771,June,0,1,0,0,0,1,0,0,0,0
367_sex_and_the_city,2008,145,tt1000774,Michael Patrick King,529,4.5,130000,571.41723,May,1,0,0,0,0,0,0,0,1,0
368_runaway_bride,1999,116,tt0163187,Garry Marshall,288,5.6,107000,461.717801,July,0,1,0,0,0,0,1,0,0,0
369_la_la_land,2016,128,tt3783958,Damien Chazelle,2300,9.0,717000,660.285339,December,0,0,0,1,0,0,0,1,0,0
370_elvis,2022,159,tt3704428,Baz Luhrmann,2000,7.3,250000,439.710332,June,0,1,0,0,0,0,0,1,0,0
371_divergent,2014,139,tt1840309,Neil Burger,924,6.6,505000,439.833713,March,1,0,0,0,0,0,0,1,0,0
372_rambo_first_blood_part_ii,1985,96,tt0089880,George P. Cosmatos,319,5.8,189000,450.815864,May,1,0,0,0,0,0,0,0,1,0
373_were_the_millers,2013,110,tt1723121,Rawson Marshall Thurber,493,7.0,506000,420.388238,August,0,1,0,0,0,0,0,0,1,0
374_daddys_home,2015,96,tt1528854,Sean Anders,232,5.3,134000,393.143274,December,0,0,0,1,0,0,0,1,0,0
375_gi_joe_the_rise_of_cobra,2009,118,tt1046173,Stephen Sommers,608,5.7,218000,452.670515,August,0,1,0,0,0,0,0,1,0,0
376_neighbors,2014,97,tt2004420,Nicholas Stoller,470,6.3,338000,420.822534,May,1,0,0,0,0,0,0,0,1,0
377_american_hustle,2013,138,tt1800241,David O. Russell,879,7.2,509000,401.289614,December,0,0,0,1,0,0,0,0,1,0
378_puss_in_boots,2011,90,tt0448694,Chris Miller,234,7.8,201000,704.247981,November,0,0,1,0,0,0,1,0,0,0
379_sonic_the_hedgehog,2020,99,tt3794354,Jeff Fowler,1400,6.5,180000,468.690348,February,0,0,0,1,0,0,1,0,0,0
380_knocked_up,2007,129,tt0478311,Judd Apatow,624,7.1,392000,368.691334,June,0,1,0,0,0,0,0,0,1,0
381_it_ends_with_us,2024,130,tt10655524,Justin Baldoni,686,6.3,85000,499.95931,August,0,1,0,0,0,0,0,1,0,0
382_as_good_as_it_gets,1997,139,tt0119822,James L. Brooks,652,7.7,328000,462.656022,December,0,0,0,1,0,0,0,1,0,0
383_little_fockers,2010,98,tt0970866,Paul Weitz,185,5.5,123000,459.089185,December,0,0,0,1,0,0,0,1,0,0
384_hotel_transylvania,2012,91,tt0837562,Genndy Tartakovsky,286,6.6,296000,506.915165,September,0,0,1,0,0,0,1,0,0,0
385_megamind,2010,95,tt1001526,Tom McGrath,348,10.0,309000,470.301618,November,0,0,1,0,0,0,1,0,0,0
386_talladega_nights_the_ballad_of_ricky_bobby,2006,108,tt0415306,Adam McKay,523,6.9,207000,311.576177,August,0,1,0,0,0,0,0,1,0,0
387_lethal_weapon_2,1989,114,tt0097733,Richard Donner,247,6.7,195000,375.107972,July,0,1,0,0,0,0,0,0,1,0
388_war_for_the_planet_of_the_apes,2017,140,tt3450958,Matt Reeves,1000,7.4,315000,637.599925,July,0,1,0,0,0,0,0,1,0,0
389_xmen_first_class,2011,131,tt1270798,Matthew Vaughn,879,7.7,745000,499.024995,June,0,1,0,0,0,0,0,1,0,0
390_paul_blart_mall_cop,2009,91,tt1114740,Steve Carr,285,5.3,121000,329.684607,January,0,0,0,1,0,0,1,0,0,0
391_true_lies,1994,141,tt0111503,James Cameron,501,7.5,291000,525.164822,July,0,1,0,0,1,0,0,0,1,0
392_fast_x,2023,141,tt5433140,Louis Leterrier,1200,5.2,135000,851.00103,May,1,0,0,0,0,0,0,1,0,0
393_lilo__stitch,2002,85,tt0275847,Dean DeBlois,469,6.2,224000,418.941399,June,0,1,0,0,0,0,1,0,0,0
394_the_santa_clause,1994,97,tt0111070,John Pasquin,210,9.0,141000,336.078714,November,0,0,1,0,0,0,1,0,0,0
395_the_meg,2018,113,tt4779682,Jon Turteltaub,1700,5.7,218000,674.861299,August,0,1,0,0,0,0,0,1,0,0
396_american_pie_2,2001,108,tt0252866,J.B. Rogers,469,8.0,278000,432.65719,August,0,1,0,0,0,0,0,0,1,0
397_i_robot,2004,115,tt0343818,Alex Proyas,938,7.2,596000,497.934921,July,0,1,0,0,0,0,0,1,0,0
398_the_fast_and_the_furious,2001,106,tt0232500,Rob Cohen,1200,6.8,437000,352.26392,June,0,1,0,0,0,0,0,1,0,0
399_lethal_weapon_3,1992,118,tt0104714,Richard Donner,195,7.0,184000,466.463054,May,1,0,0,0,0,0,0,0,1,0
400_mamma_mia,2008,108,tt0795421,Phyllida Lloyd,883,6.5,290000,845.094761,July,0,1,0,0,0,0,0,1,0,0
401_pokmon_detective_pikachu,2019,104,tt5884052,Rob Letterman,992,6.5,191000,594.237734,May,1,0,0,0,0,0,1,0,0,0
402_doctor_dolittle,1998,85,tt0118998,Betty Thomas,122,4.8,105000,438.61321,June,0,1,0,0,0,0,0,1,0,0
403_the_wild_robot,2024,102,tt29623480,Chris Sanders,886,8.2,163000,477.06789,September,0,0,1,0,0,0,1,0,0,0
404_rio,2011,96,tt1436562,Carlos Saldanha,270,6.3,261000,627.486581,April,1,0,0,0,0,1,0,0,0,0
405_kung_fu_panda_3,2016,95,tt2267968,Alessandro Carloni,267,7.3,204000,664.699444,January,0,0,0,1,0,0,1,0,0,0
406_juno,2007,96,tt0467406,Jason Reitman,1000,10.0,562000,375.868331,December,0,0,0,1,0,0,0,1,0,0
407_marley__me,2008,115,tt0822832,David Frankel,384,7.3,172000,398.897719,December,0,0,0,1,0,0,1,0,0,0
408_the_smurfs,2011,103,tt0472181,Raja Gosnell,187,8.0,100000,706.506534,July,0,1,0,0,0,0,1,0,0,0
409_once_upon_a_time_in_hollywood,2019,161,tt7131622,Quentin Tarantino,5900,7.6,905000,534.607887,July,0,1,0,0,1,0,0,0,1,0
410_xxx,2002,124,tt0295701,Rob Cohen,776,5.8,190000,419.557764,August,0,1,0,0,0,0,0,1,0,0
411_the_chronicles_of_narnia_prince_caspian,2008,150,tt0499448,Andrew Adamson,502,6.3,232000,561.287058,May,1,0,0,0,0,0,1,0,0,0
412_national_lampoons_animal_house,1978,109,tt0077975,John Landis,348,7.2,133000,283.207219,July,0,1,0,0,0,0,0,0,1,0
